subject_id	predicate_id	object_id	mapping_justification	subject_label	object_label	author_id	reviewer_id	comment
Orphanet:68356	skos:broadMatch	biolink:Disease	sio:SIO_000137	Leukodystrophy	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:93329	skos:broadMatch	biolink:Disease	sio:SIO_000137	Autosomal recessive omodysplasia	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:93328	skos:broadMatch	biolink:Disease	sio:SIO_000137	Autosomal dominant omodysplasia	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:313947	skos:broadMatch	biolink:Disease	sio:SIO_000137	2q23.1 microduplication syndrome	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:157987	skos:broadMatch	biolink:Disease	sio:SIO_000137	Non-Langerhans cell histiocytosis	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:118376	skos:broadMatch	biolink:Gene	sio:SIO_000137	retinoid isomerohydrolase RPE65	Gene	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:68354	skos:broadMatch	biolink:Disease	sio:SIO_000137	Rare sleep disorder	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:157980	skos:broadMatch	biolink:Disease	sio:SIO_000137	NON RARE IN EUROPE: Bladder cancer	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:118373	skos:broadMatch	biolink:Gene	sio:SIO_000137	RP9 pre-mRNA splicing factor	Gene	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:120690	skos:broadMatch	biolink:Gene	sio:SIO_000137	collagen type XI alpha 1 chain	Gene	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:120693	skos:broadMatch	biolink:Gene	sio:SIO_000137	collagen type XI alpha 2 chain	Gene	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:180316	skos:broadMatch	biolink:Disease	sio:SIO_000137	spastic paraplegia 27 (autosomal recessive)	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:180318	skos:broadMatch	biolink:Disease	sio:SIO_000137	spastic paraplegia 32 (autosomal recessive)	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:180312	skos:broadMatch	biolink:Disease	sio:SIO_000137	Rare vulvovaginal tumor	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:166016	skos:broadMatch	biolink:Disease	sio:SIO_000137	Multiple epiphyseal dysplasia, Lowry type	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:93311	skos:broadMatch	biolink:Disease	sio:SIO_000137	Multiple epiphyseal dysplasia type 5	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:166011	skos:broadMatch	biolink:Disease	sio:SIO_000137	Multiple epiphyseal dysplasia, Beighton type	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:93315	skos:broadMatch	biolink:Disease	sio:SIO_000137	Spondylometaphyseal dysplasia, 'corner fracture' type	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:601002	skos:broadMatch	biolink:Disease	sio:SIO_000137	Non-syndromic anorectal malformation without fistula	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:93314	skos:broadMatch	biolink:Disease	sio:SIO_000137	Spondylometaphyseal dysplasia, Kozlowski type	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:93313	skos:broadMatch	biolink:Disease	sio:SIO_000137	OBSOLETE: Multiple epiphyseal dysplasia, unclassified type	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:397685	skos:broadMatch	biolink:Disease	sio:SIO_000137	Familial hyperprolactinemia	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:93317	skos:broadMatch	biolink:Disease	sio:SIO_000137	Spondylometaphyseal dysplasia, Sedaghatian type	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:93316	skos:broadMatch	biolink:Disease	sio:SIO_000137	Spondylometaphyseal dysplasia, Schmidt type	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:120698	skos:broadMatch	biolink:Gene	sio:SIO_000137	collagen type XVII alpha 1 chain	Gene	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:68383	skos:broadMatch	biolink:Disease	sio:SIO_000137	Rare constitutional aplastic anemia	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:324625	skos:broadMatch	biolink:Disease	sio:SIO_000137	Chikungunya	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:157973	skos:broadMatch	biolink:Disease	sio:SIO_000137	Congenital muscular dystrophy due to LMNA mutation	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:68381	skos:broadMatch	biolink:Disease	sio:SIO_000137	Neuromuscular disease	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:156643	skos:broadMatch	biolink:Disease	sio:SIO_000137	Genetic endocrine growth disease	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:68388	skos:broadMatch	biolink:Disease	sio:SIO_000137	OBSOLETE: Neurofibromatosis	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:601008	skos:broadMatch	biolink:Disease	sio:SIO_000137	Non-syndromic anorectal malformation with anal stenosis	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:68385	skos:broadMatch	biolink:Disease	sio:SIO_000137	Neurometabolic disease	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:68380	skos:broadMatch	biolink:Disease	sio:SIO_000137	Mitochondrial disease	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:309001	skos:broadMatch	biolink:Disease	sio:SIO_000137	Disorder of carbohydrate absorption and transport	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:156638	skos:broadMatch	biolink:Disease	sio:SIO_000137	Rare genetic endocrine disease	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:180322	skos:broadMatch	biolink:Disease	sio:SIO_000137	spastic paraplegia 16 (complicated, X-linked recessive)	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:180324	skos:broadMatch	biolink:Disease	sio:SIO_000137	spastic paraplegia 34 (autosomal dominant)	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:166024	skos:broadMatch	biolink:Disease	sio:SIO_000137	Multiple epiphyseal dysplasia, Al-Gazali type	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:93304	skos:broadMatch	biolink:Disease	sio:SIO_000137	Autosomal dominant brachyolmia	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:397692	skos:broadMatch	biolink:Disease	sio:SIO_000137	Hereditary isolated aplastic anemia	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:93303	skos:broadMatch	biolink:Disease	sio:SIO_000137	Brachyolmia type 1, Toledo type	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:67047	skos:broadMatch	biolink:Disease	sio:SIO_000137	3-methylglutaconic aciduria type 3	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:93302	skos:broadMatch	biolink:Disease	sio:SIO_000137	Brachyolmia, Maroteaux type	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:67048	skos:broadMatch	biolink:Disease	sio:SIO_000137	3-methylglutaconic aciduria type 4	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:397695	skos:broadMatch	biolink:Disease	sio:SIO_000137	3q27.3 microdeletion syndrome	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:68378	skos:broadMatch	biolink:Disease	sio:SIO_000137	Congenital limb malformation	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:93301	skos:broadMatch	biolink:Disease	sio:SIO_000137	Brachyolmia type 1, Hobaek type	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:166029	skos:broadMatch	biolink:Disease	sio:SIO_000137	Multiple epiphyseal dysplasia, with severe proximal femoral dysplasia	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:93308	skos:broadMatch	biolink:Disease	sio:SIO_000137	Multiple epiphyseal dysplasia type 1	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:93307	skos:broadMatch	biolink:Disease	sio:SIO_000137	Multiple epiphyseal dysplasia type 4	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:67041	skos:broadMatch	biolink:Disease	sio:SIO_000137	Hyaluronidase deficiency	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:68373	skos:broadMatch	biolink:Disease	sio:SIO_000137	Peroxisomal disease	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:157965	skos:broadMatch	biolink:Disease	sio:SIO_000137	SLC39A13-related spondylodysplastic Ehlers-Danlos syndrome	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:67042	skos:broadMatch	biolink:Disease	sio:SIO_000137	Late-onset retinal degeneration	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:157962	skos:broadMatch	biolink:Disease	sio:SIO_000137	Oculoauricular syndrome, Schorderet type	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:67045	skos:broadMatch	biolink:Disease	sio:SIO_000137	X-linked intellectual disability with isolated growth hormone deficiency	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:67046	skos:broadMatch	biolink:Disease	sio:SIO_000137	3-methylglutaconic aciduria type 1	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:67043	skos:broadMatch	biolink:Disease	sio:SIO_000137	Amoebic keratitis	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:67044	skos:broadMatch	biolink:Disease	sio:SIO_000137	Thrombocytopenia with congenital dyserythropoietic anemia	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:324611	skos:broadMatch	biolink:Disease	sio:SIO_000137	Autosomal dominant Charcot-Marie-Tooth disease type 2 due to KIF5A mutation	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:443173	skos:broadMatch	biolink:Disease	sio:SIO_000137	Postpartum psychosis	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:227510	skos:broadMatch	biolink:Disease	sio:SIO_000137	Multiple system atrophy, cerebellar type	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:79062	skos:broadMatch	biolink:Disease	sio:SIO_000137	Disorder of amino acid and other organic acid metabolism	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:93372	skos:broadMatch	biolink:Disease	sio:SIO_000137	Familial hypocalciuric hypercalcemia type 1	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:169944	skos:broadMatch	biolink:Gene	sio:SIO_000137	lipin 1	Gene	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:168612	skos:broadMatch	biolink:Disease	sio:SIO_000137	Congenital deficiency in alpha-fetoprotein	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:168615	skos:broadMatch	biolink:Disease	sio:SIO_000137	Hereditary persistence of alpha-fetoprotein	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:479128	skos:broadMatch	biolink:Disease	sio:SIO_000137	gingival fibromatosis, hereditary, 2	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:470780	skos:broadMatch	biolink:Gene	sio:SIO_000137	NIPA magnesium transporter 2	Gene	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:300605	skos:broadMatch	biolink:Disease	sio:SIO_000137	Juvenile amyotrophic lateral sclerosis	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:443180	skos:broadMatch	biolink:Disease	sio:SIO_000137	Spontaneous intracranial hypotension	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:169953	skos:broadMatch	biolink:Gene	sio:SIO_000137	golgin, RAB6 interacting	Gene	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:168621	skos:broadMatch	biolink:Disease	sio:SIO_000137	Dysplasia of head of femur, Meyer type	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:168624	skos:broadMatch	biolink:Disease	sio:SIO_000137	Familial scaphocephaly syndrome, McGillivray type	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:79076	skos:broadMatch	biolink:Disease	sio:SIO_000137	Juvenile polyposis of infancy	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:93360	skos:broadMatch	biolink:Disease	sio:SIO_000137	Spondyloepimetaphyseal dysplasia with multiple dislocations	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:79078	skos:broadMatch	biolink:Disease	sio:SIO_000137	IgG4-related dacryoadenitis and sialadenitis	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:93365	skos:broadMatch	biolink:Disease	sio:SIO_000137	OBSOLETE: CINCA syndrome with NLRP3 mutations	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:168629	skos:broadMatch	biolink:Disease	sio:SIO_000137	Autosomal thrombocytopenia with normal platelets	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:313906	skos:broadMatch	biolink:Disease	sio:SIO_000137	Congenital pancreatic cyst	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:93367	skos:broadMatch	biolink:Disease	sio:SIO_000137	OBSOLETE: CINCA syndrome without NLRP3 mutations	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:169957	skos:broadMatch	biolink:Gene	sio:SIO_000137	prickle planar cell polarity protein 1	Gene	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:79083	skos:broadMatch	biolink:Disease	sio:SIO_000137	PPARG-related familial partial lipodystrophy	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:395056	skos:broadMatch	biolink:Gene	sio:SIO_000137	post-GPI attachment to proteins phospholipase 3	Gene	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:443197	skos:broadMatch	biolink:Disease	sio:SIO_000137	X-linked erythropoietic protoporphyria	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:443192	skos:broadMatch	biolink:Disease	sio:SIO_000137	Classic stiff person syndrome	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:467166	skos:broadMatch	biolink:Disease	sio:SIO_000137	Tubulinopathy-associated dysgyria	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:93351	skos:broadMatch	biolink:Disease	sio:SIO_000137	Spondyloepimetaphyseal dysplasia, Irapa type	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:481469	skos:broadMatch	biolink:Disease	sio:SIO_000137	OBSOLETE: Gastric neuroendocrine tumor type 1	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:168632	skos:broadMatch	biolink:Disease	sio:SIO_000137	Generalized basaloid follicular hamartoma syndrome	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:227535	skos:broadMatch	biolink:Disease	sio:SIO_000137	Hereditary breast cancer	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:169960	skos:broadMatch	biolink:Gene	sio:SIO_000137	succinyl-CoA:glutarate-CoA transferase	Gene	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:93352	skos:broadMatch	biolink:Disease	sio:SIO_000137	Spondyloepimetaphyseal dysplasia, Shohat type	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:93359	skos:broadMatch	biolink:Disease	sio:SIO_000137	Spondyloepimetaphyseal dysplasia with joint laxity	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:93358	skos:broadMatch	biolink:Disease	sio:SIO_000137	Spondyloepimetaphyseal dysplasia-short limb-abnormal calcification syndrome	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:93357	skos:broadMatch	biolink:Disease	sio:SIO_000137	SPONASTRIME dysplasia	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:93356	skos:broadMatch	biolink:Disease	sio:SIO_000137	Spondyloepimetaphyseal dysplasia, Missouri type	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:216796	skos:broadMatch	biolink:Disease	sio:SIO_000137	Osteogenesis imperfecta type 1	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:313936	skos:broadMatch	biolink:Disease	sio:SIO_000137	PENS syndrome	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:493411	skos:broadMatch	biolink:Gene	sio:SIO_000137	serine/threonine kinase 36	Gene	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:395065	skos:broadMatch	biolink:Gene	sio:SIO_000137	integrin subunit alpha 8	Gene	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:313920	skos:broadMatch	biolink:Disease	sio:SIO_000137	Epstein-Barr virus-associated gastric carcinoma	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:93347	skos:broadMatch	biolink:Disease	sio:SIO_000137	Anauxetic dysplasia	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:93346	skos:broadMatch	biolink:Disease	sio:SIO_000137	Spondyloepimetaphyseal dysplasia congenita, Strudwick type	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:395071	skos:broadMatch	biolink:Gene	sio:SIO_000137	Yes1 associated transcriptional regulator	Gene	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:93349	skos:broadMatch	biolink:Disease	sio:SIO_000137	X-linked spondyloepimetaphyseal dysplasia	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:444463	skos:broadMatch	biolink:Disease	sio:SIO_000137	Autoimmune hemolytic anemia-autoimmune thrombocytopenia-primary immunodeficiency syndrome	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:420492	skos:broadMatch	biolink:Disease	sio:SIO_000137	Adult-onset cervical dystonia, DYT23 type	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:180257	skos:broadMatch	biolink:Disease	sio:SIO_000137	Rare malignant breast tumor	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:180253	skos:broadMatch	biolink:Disease	sio:SIO_000137	Rare benign breast tumor	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:431140	skos:broadMatch	biolink:Disease	sio:SIO_000137	X-linked colobomatous microphthalmia-microcephaly-intellectual disability-short stature syndrome	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:180250	skos:broadMatch	biolink:Disease	sio:SIO_000137	Rare breast tumor	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:431149	skos:broadMatch	biolink:Disease	sio:SIO_000137	Combined immunodeficiency due to OX40 deficiency	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:470756	skos:broadMatch	biolink:Gene	sio:SIO_000137	NADH:ubiquinone oxidoreductase subunit B8	Gene	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
